Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
20980,1.51,Premium,J,SI1,59.9,60.0,7.46,7.41,4.45,7822
13504,0.71,Premium,E,SI2,62.7,59.0,5.7,5.66,3.56,2343
22096,0.31,Good,E,SI1,63.1,54.0,4.31,4.34,2.73,544
1355,0.52,Good,E,VS2,63.4,57.0,5.12,5.16,3.26,1576
6970,0.3,Very Good,H,SI1,60.1,55.0,4.38,4.41,2.64,432
24850,0.32,Good,I,SI1,63.9,55.0,4.34,4.36,2.78,432
24428,0.73,Very Good,F,VS1,62.0,57.0,5.73,5.75,3.56,3200
12427,0.42,Ideal,G,VS2,61.2,56.0,4.84,4.8,2.95,1087
18661,0.37,Ideal,E,VS2,61.2,57.0,4.58,4.64,2.82,811
14014,0.71,Ideal,E,VS1,60.4,57.0,5.75,5.81,3.49,3464
26057,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,9075
13140,0.3,Very Good,I,SI1,63.3,59.0,4.25,4.22,2.68,506
19588,1.53,Premium,I,SI1,62.9,59.0,7.36,7.32,4.62,8911
6826,0.31,Ideal,E,VVS2,61.9,54.0,4.38,4.41,2.72,767
26148,0.4,Very Good,E,SI1,63.3,56.0,4.74,4.68,2.98,882
26913,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
17001,2.01,Ideal,I,VS2,64.8,55.0,7.91,7.87,5.12,15729
7355,0.32,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,505
22646,0.78,Very Good,G,SI2,63.8,56.0,5.81,5.85,3.72,2759
303,0.52,Very Good,E,VS1,59.1,58.0,5.31,5.38,3.16,1875
9887,0.72,Very Good,E,SI1,62.9,54.0,5.72,5.76,3.61,2567
8856,1.21,Premium,D,VVS2,61.1,59.0,6.9,6.89,4.21,14841
20306,1.02,Premium,H,VS2,61.8,58.0,6.49,6.43,3.99,5100
15698,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,682
2795,1.1,Premium,I,SI2,59.7,62.0,6.8,6.64,4.01,3604
9049,0.33,Ideal,G,VVS1,62.3,55.0,4.42,4.44,2.76,810
6060,1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
22058,0.3,Ideal,H,VS1,62.1,54.0,4.32,4.35,2.69,526
17131,0.36,Premium,F,SI1,61.6,60.0,4.61,4.54,2.82,770
12762,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
1352,0.41,Ideal,E,VVS1,61.3,56.0,4.81,4.79,2.94,1431
2531,0.25,Very Good,E,VVS2,61.7,57.0,4.08,4.12,2.53,548
24297,0.6,Premium,D,VS2,59.6,59.0,5.53,5.47,3.28,2214
3216,0.63,Fair,H,SI2,64.7,61.0,5.33,5.27,3.43,1235
17995,1.26,Ideal,J,SI1,62.0,56.0,6.93,6.9,4.29,5398
6412,1.36,Very Good,G,VVS2,60.8,60.0,7.12,7.16,4.34,11774
16299,0.7,Premium,F,SI2,61.8,60.0,5.65,5.71,3.51,2213
14977,0.5,Very Good,H,VS2,62.9,58.0,5.08,5.1,3.2,1337
14893,0.7,Very Good,F,SI2,62.8,56.0,5.64,5.69,3.56,2092
26250,0.3,Very Good,I,SI1,61.2,58.0,4.28,4.31,2.63,405
14726,0.32,Premium,I,SI1,62.7,58.0,4.37,4.34,2.73,554
5513,0.33,Premium,G,VVS1,60.9,58.0,4.47,4.43,2.71,1114
14336,0.91,Ideal,I,SI2,61.6,57.0,6.23,6.24,3.84,3034
9396,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5652
15393,1.12,Very Good,G,IF,60.9,57.0,6.68,6.79,4.1,8962
269,1.17,Very Good,G,SI1,63.3,61.0,6.65,6.59,4.19,5025
14610,0.54,Ideal,J,SI2,61.3,58.0,5.24,5.27,3.22,978
13420,0.72,Very Good,I,VVS2,62.5,56.0,5.7,5.72,3.57,2530
24774,1.0,Premium,F,SI2,61.5,59.0,6.47,6.44,3.97,4144
186,0.43,Ideal,E,SI1,,56.0,4.82,4.79,3.01,975
17193,0.82,Premium,I,VS2,62.6,59.0,5.91,5.87,3.69,2648
22982,0.9,Good,G,SI1,57.7,65.0,6.25,6.29,3.62,3669
11507,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,698
21210,0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,687
18548,0.64,Very Good,D,SI2,62.8,54.0,5.5,5.52,3.46,1629
16606,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,5428
12582,0.4,Good,G,SI1,63.2,58.0,4.61,4.7,2.94,655
10109,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,16718
13536,0.8,Ideal,F,SI1,61.5,54.0,6.07,6.0,3.71,2890
13601,0.36,Good,H,VS2,63.7,55.0,4.49,4.52,2.87,568
13286,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15707
19844,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5723
3015,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,4729
16144,1.07,Good,H,SI1,58.1,60.0,6.72,6.78,3.92,4832
24136,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
25308,0.41,Ideal,E,SI2,59.8,55.0,4.93,4.81,2.91,876
12981,0.38,Ideal,D,VVS2,60.3,57.0,4.71,4.77,2.86,992
1216,1.31,Very Good,G,SI2,63.4,58.0,6.91,6.8,4.35,4714
2576,1.05,Ideal,G,VS2,61.7,56.0,6.54,6.52,4.03,6350
17587,0.83,Ideal,G,VS1,62.1,57.0,5.99,6.03,3.73,4181
5730,0.36,Ideal,G,SI2,61.8,56.0,4.58,4.61,2.84,565
11093,1.01,Premium,F,SI2,62.2,59.0,6.41,6.38,3.98,5096
13452,1.22,Premium,G,SI2,61.6,62.0,6.79,6.75,4.17,5226
953,0.51,Ideal,F,VVS2,62.2,56.0,5.08,5.12,3.17,2093
6744,0.62,Ideal,G,IF,61.8,56.0,5.45,5.48,3.38,3310
16371,0.75,Premium,E,VS2,62.1,57.0,5.9,5.79,3.63,3024
25052,0.56,Ideal,H,VVS1,61.7,55.0,5.3,5.33,3.28,1941
3384,0.87,Premium,D,SI1,62.1,58.0,6.08,6.13,3.79,4189
16517,0.51,Ideal,G,VS1,61.3,55.7,5.15,5.18,3.16,1595
8198,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,3146
21792,1.2,Premium,F,SI1,62.9,58.0,6.76,6.69,4.23,6435
1173,1.24,Premium,H,VS2,61.2,59.0,6.89,6.93,4.23,6850
26368,0.7,Good,H,SI2,64.2,58.0,5.56,5.6,3.58,1697
23082,0.3,Ideal,D,VS1,62.2,56.0,4.31,4.27,2.67,835
24087,0.33,Ideal,D,VS2,62.1,56.0,4.44,4.48,2.77,781
24893,0.41,Very Good,E,VVS1,62.9,59.0,4.72,4.76,2.98,1367
22629,1.0,Very Good,G,SI1,59.3,63.0,6.48,6.44,3.83,4827
6674,0.85,Good,J,SI1,59.2,64.0,6.13,6.17,3.64,2163
25261,1.78,Ideal,H,SI1,62.1,57.0,7.77,7.73,4.81,12843
12551,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1066
9604,1.58,Ideal,E,VS2,62.7,56.0,7.45,7.55,4.7,15579
20843,1.63,Ideal,G,VS1,61.5,57.0,7.58,7.6,4.67,16241
10250,0.53,Ideal,F,SI1,61.6,54.0,5.23,5.25,3.23,1284
10773,0.54,Very Good,D,SI1,62.9,57.0,5.17,5.22,3.27,1662
4518,0.3,Good,D,SI2,63.2,57.0,4.21,4.24,2.67,447
16903,1.04,Premium,F,VS1,59.4,60.0,6.56,6.58,3.9,7495
10325,0.25,Very Good,E,VVS2,62.2,61.0,3.98,4.03,2.49,548
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
25144,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54,2415
22250,1.38,Premium,J,VS2,60.2,59.0,7.29,7.19,4.36,6175
26636,0.53,Very Good,G,SI1,62.5,55.0,5.12,5.24,3.24,1267
24535,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,743
21407,0.93,Premium,E,SI1,62.8,56.0,6.26,6.2,3.91,4739
21742,1.52,Premium,J,VS1,62.2,59.0,7.32,7.38,4.57,8426
13908,0.34,Premium,I,SI1,60.4,56.0,4.56,4.54,2.75,589
21038,1.1,Very Good,H,SI1,63.0,57.0,6.5,6.54,4.11,4689
14377,0.53,Ideal,D,VS2,62.2,56.0,5.17,5.18,3.22,1809
26743,0.9,Very Good,G,SI1,61.6,59.0,6.13,6.19,3.8,3597
14016,0.9,Good,I,SI1,63.8,57.0,6.06,6.13,3.89,2823
19903,0.51,Very Good,E,VS2,63.1,57.0,5.12,5.08,3.22,1662
21252,1.03,Good,J,SI2,56.2,62.0,6.69,6.73,3.77,3188
16793,1.21,Very Good,F,VS1,62.3,58.0,6.76,6.85,4.24,10009
19534,1.51,Very Good,G,SI2,63.1,58.0,7.23,7.19,4.55,7154
8140,0.7,Good,E,SI1,58.3,64.0,5.77,5.69,3.34,2370
7019,0.4,Ideal,D,VVS2,62.2,55.0,4.72,4.74,2.94,1263
4179,0.29,Ideal,E,IF,61.9,57.0,4.25,4.29,2.64,815
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
14655,0.31,Ideal,D,VS2,62.1,55.0,4.31,4.32,2.68,734
25943,0.53,Ideal,E,VS2,60.8,55.0,5.26,5.3,3.21,1707
10049,1.0,Good,G,SI1,61.9,61.0,6.36,6.4,3.95,4859
7684,0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,833
15662,0.5,Very Good,G,VS1,62.9,58.0,5.06,5.08,3.19,1569
25161,0.53,Very Good,G,VS1,63.2,55.0,5.15,5.13,3.25,1727
6998,1.2,Ideal,I,I1,61.9,56.0,6.85,6.82,4.23,3570
20898,1.16,Ideal,G,VS2,62.5,56.0,6.67,6.73,4.19,7451
18995,0.54,Premium,G,SI1,61.1,60.0,5.24,5.2,3.19,1340
14496,0.71,Very Good,D,VS1,58.1,62.0,5.84,5.89,3.41,3145
22406,0.39,Ideal,G,VVS2,62.0,54.5,4.67,4.7,2.91,952
2924,0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,1944
11400,1.31,Very Good,I,VS1,62.3,58.0,6.99,7.03,4.37,6885
22341,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,8014
12189,1.09,Premium,G,SI2,61.3,60.0,6.66,6.59,4.06,3601
15912,1.02,Premium,E,VVS1,61.5,59.0,6.41,6.46,3.96,11062
23620,0.9,Very Good,F,SI1,63.7,58.0,6.05,6.1,3.87,3950
13090,1.01,Premium,G,SI2,62.5,60.0,6.34,6.39,3.98,4249
22350,0.6,Very Good,D,SI1,60.3,58.0,5.44,5.51,3.3,1777
17117,1.07,Ideal,F,IF,62.0,57.0,6.52,6.57,4.06,11434
25179,0.3,Ideal,I,VS2,62.4,55.0,4.32,4.34,2.7,407
5859,0.4,Premium,F,SI1,62.9,58.0,4.72,4.69,2.96,882
13736,0.33,Ideal,F,VVS2,60.9,57.0,4.46,4.51,2.73,761
13927,0.72,Very Good,F,SI1,62.2,59.0,5.72,5.76,3.57,2404
8037,0.43,Premium,G,VS2,61.3,58.0,4.83,4.86,2.97,867
22259,0.3,Very Good,G,IF,58.4,62.0,4.4,4.43,2.58,835
5573,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,4737
21053,0.74,Ideal,D,SI1,61.8,56.0,5.84,5.88,3.62,3517
2525,2.07,Ideal,G,SI2,62.0,55.0,8.23,8.13,5.07,17095
497,0.4,Ideal,F,SI1,62.1,57.0,4.69,4.65,2.9,882
20402,0.3,Good,G,VS1,,58.0,4.23,4.25,2.69,605
23988,0.41,Premium,F,VVS1,61.3,59.0,4.73,4.79,2.92,1295
10258,2.0,Very Good,J,VS2,60.7,60.0,8.05,8.17,4.92,13542
22873,0.41,Very Good,H,VVS1,61.4,60.0,4.73,4.78,2.92,1043
15224,0.32,Ideal,H,SI2,61.9,54.0,4.42,4.46,2.75,420
14916,0.35,Ideal,H,VVS1,62.0,53.9,4.5,4.53,2.8,743
11126,0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65,770
14225,1.23,Good,I,VS1,63.6,59.0,6.76,6.85,4.33,5834
15266,0.5,Premium,F,SI1,59.6,60.0,5.15,5.12,3.06,1378
430,0.26,Very Good,I,SI1,59.2,60.0,4.2,4.24,2.5,445
10803,1.06,Good,J,VS2,63.5,60.1,6.43,6.51,4.11,4517
15011,0.33,Ideal,H,SI2,61.2,54.0,4.45,4.5,2.74,448
20605,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,5026
16498,0.53,Ideal,D,SI2,60.4,57.0,5.26,5.3,3.19,1314
9672,1.24,Very Good,E,VS1,62.0,58.0,6.9,6.96,4.3,10185
1312,0.3,Ideal,G,SI1,60.6,57.0,4.34,4.37,2.63,487
5846,0.4,Premium,E,VS2,,59.0,4.81,4.77,2.84,975
26145,1.01,Very Good,I,SI2,59.2,59.0,6.52,6.62,3.89,3792
21554,0.32,Ideal,H,SI1,60.6,57.0,4.44,4.4,2.68,576
15794,0.3,Very Good,H,SI1,59.5,62.0,4.32,4.35,2.58,421
2262,0.31,Ideal,H,VS1,62.6,55.0,4.31,4.35,2.71,544
4580,1.38,Ideal,I,SI2,61.8,57.0,7.14,7.1,4.4,5796
2271,0.8,Premium,G,SI2,61.4,56.0,5.99,5.96,3.67,2451
10283,1.35,Ideal,J,VS1,62.3,54.0,7.17,7.06,4.43,6048
10565,0.74,Ideal,H,VVS2,61.2,57.0,5.79,5.85,3.56,2961
14679,0.35,Ideal,G,SI2,61.2,56.0,4.56,4.59,2.8,517
20853,0.47,Very Good,F,VVS2,60.9,59.0,4.99,5.03,3.05,1418
17415,0.3,Very Good,H,VS2,62.7,59.0,4.22,4.27,2.66,473
7928,0.55,Premium,E,VS2,60.1,59.0,5.36,5.29,3.2,1735
9766,0.3,Premium,F,VS2,62.7,58.0,4.3,4.25,2.68,776
5017,0.52,Premium,E,VS1,61.6,58.0,5.18,5.14,3.18,1793
25289,1.5,Premium,H,SI1,61.6,58.0,7.33,7.38,4.53,8669
14891,0.52,Ideal,E,VS2,62.1,57.0,5.22,5.19,3.23,1617
14700,0.34,Ideal,E,SI2,61.4,55.0,4.5,4.52,2.77,454
17213,0.31,Ideal,G,VVS2,62.7,57.0,4.31,4.33,2.71,707
12930,0.71,Ideal,I,VVS2,60.4,57.0,5.78,5.81,3.5,3007
8582,0.42,Ideal,E,VS1,60.9,57.0,4.83,4.86,2.95,1372
23183,0.53,Ideal,G,VVS2,61.0,56.0,5.21,5.25,3.19,1946
13181,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,800
7039,0.45,Fair,F,VS2,65.8,55.0,4.81,4.73,3.14,1102
12122,1.13,Premium,F,IF,60.0,58.0,6.78,6.76,4.06,12543
1365,0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,1053
20440,0.4,Very Good,E,VS2,62.9,59.0,4.7,4.75,2.97,858
570,0.35,Very Good,H,SI1,63.3,54.0,4.53,4.51,2.86,647
18918,1.27,Premium,G,VVS2,61.0,58.0,7.01,6.96,4.26,10389
3915,1.29,Fair,G,I1,66.0,58.0,6.82,6.75,4.48,4277
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
5059,0.54,Premium,F,SI1,60.4,58.0,5.29,5.2,3.17,1555
24872,1.3,Fair,H,I1,64.4,57.0,6.93,6.86,4.44,2512
22086,0.71,Ideal,I,SI1,60.2,60.0,5.77,5.79,3.48,2319
15814,0.3,Very Good,I,IF,63.3,56.0,4.26,4.21,2.68,810
8446,0.3,Ideal,F,VVS1,61.1,56.0,4.33,4.38,2.66,814
10232,0.26,Very Good,G,VVS2,62.2,56.0,4.08,4.1,2.54,426
22396,0.7,Very Good,I,VS1,62.4,59.0,5.55,5.64,3.49,2274
26508,1.24,Fair,F,SI2,64.9,60.0,6.7,6.63,4.32,4375
21100,0.39,Very Good,I,VS2,60.2,61.0,4.74,4.79,2.87,696
1084,0.41,Ideal,G,VS1,60.8,56.0,4.79,4.82,2.92,899
10472,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,15785
21307,1.06,Ideal,I,VS1,62.0,55.0,6.55,6.58,4.07,5577
11802,2.01,Premium,I,SI2,62.6,56.0,8.1,8.0,5.04,13833
6667,1.63,Premium,F,SI1,59.7,62.0,7.73,7.65,4.59,12394
14753,0.73,Very Good,I,VS2,59.0,61.0,5.84,5.88,3.46,2329
18765,0.43,Ideal,G,VVS1,61.4,55.0,4.86,4.91,3.0,1207
3686,0.28,Very Good,H,VVS1,59.9,62.0,4.23,4.28,2.55,504
8841,0.72,Ideal,E,SI1,60.8,57.0,5.77,5.8,3.52,3409
1048,0.32,Ideal,G,VS1,62.3,54.0,4.39,4.37,2.73,828
24867,0.72,Good,H,VS1,60.0,61.2,5.74,5.83,3.47,2637
4488,0.35,Ideal,J,IF,61.8,53.0,4.58,4.61,2.84,569
1886,1.0,Good,H,SI2,64.1,61.0,6.36,6.27,4.05,3640
11709,0.3,Ideal,D,VVS2,61.7,55.0,4.33,4.36,2.68,814
10945,1.0,Very Good,E,SI2,59.5,63.0,6.41,6.47,3.83,4004
26770,1.17,Ideal,I,SI2,62.2,56.0,6.72,6.79,4.2,4488
20970,0.34,Ideal,D,VS2,61.4,55.0,4.51,4.54,2.78,967
18653,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3550
24577,1.01,Very Good,G,VVS2,62.5,54.0,6.38,6.41,4.0,7137
3847,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1417
26041,1.5,Ideal,F,VS2,60.2,57.0,7.43,7.39,4.46,13653
4579,0.71,Very Good,E,VS2,63.4,61.0,5.6,5.57,3.54,2450
7175,2.01,Ideal,J,SI2,62.9,54.0,8.03,8.07,5.06,12565
11558,1.24,Ideal,G,VS1,61.5,56.0,6.92,6.97,4.27,8830
8190,1.5,Very Good,F,SI1,63.0,55.0,7.27,7.31,4.59,10372
17019,1.0,Ideal,G,VVS2,59.8,54.0,6.58,6.54,3.92,7885
24260,0.5,Good,F,VS2,60.9,60.4,5.13,5.2,3.14,1565
13137,2.09,Very Good,F,SI2,60.2,61.0,8.32,8.29,5.0,15773
6285,0.9,Ideal,F,VS2,62.3,57.0,6.18,6.21,3.86,5160
6697,0.5,Premium,E,VS2,61.3,59.0,5.1,5.05,3.11,1746
18576,2.0,Very Good,J,SI1,61.9,59.0,7.96,8.0,4.94,11404
23599,1.0,Very Good,H,SI2,,58.0,6.27,6.36,3.95,4042
2230,2.04,Premium,H,SI1,58.1,60.0,8.37,8.28,4.84,18795
26481,0.54,Ideal,G,VS1,62.1,55.1,5.2,5.23,3.23,1745
26945,1.0,Premium,G,I1,59.0,60.0,6.49,6.43,3.82,2264
14340,1.07,Ideal,F,SI2,61.2,57.0,6.62,6.59,4.04,4128
9686,1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
10264,0.91,Premium,H,VS1,61.0,59.0,6.25,6.18,3.79,4670
4075,0.52,Very Good,D,SI1,63.8,56.0,5.06,5.1,3.24,1452
17017,0.34,Ideal,H,VVS2,63.0,55.0,4.48,4.44,2.81,880
10529,0.31,Ideal,G,IF,62.7,57.0,4.34,4.31,2.71,988
17988,0.3,Very Good,G,VVS1,62.8,55.0,4.28,4.31,2.7,635
24679,2.05,Ideal,J,SI2,61.6,55.0,8.18,8.11,5.02,12654
16599,0.3,Very Good,E,VS1,61.9,60.0,4.26,4.3,2.65,710
22346,0.85,Fair,G,I1,62.7,60.0,6.05,5.96,3.77,1651
5608,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.42,2.73,708
6318,0.7,Very Good,H,SI1,61.5,57.0,5.64,5.68,3.48,2107
15817,0.39,Very Good,F,VVS1,62.7,57.0,4.64,4.68,2.92,1232
2082,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15913
15475,0.36,Very Good,G,SI1,61.2,63.0,4.59,4.56,2.8,689
11975,0.58,Ideal,F,VS2,61.8,57.0,5.39,5.35,3.32,2401
12877,0.41,Very Good,G,SI2,63.4,58.0,4.73,4.7,2.99,784
6569,0.32,Ideal,D,VS2,62.3,57.0,4.39,4.41,2.74,758
15663,0.47,Very Good,I,VS2,63.2,56.0,4.92,4.98,3.13,935
25304,1.07,Premium,D,SI1,,55.0,6.68,6.64,4.01,6112
2176,0.3,Ideal,H,VVS2,61.6,55.0,4.34,4.3,2.66,776
11921,0.75,Premium,F,VS2,59.6,59.0,6.04,5.94,3.57,2835
8781,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,7697
13975,0.3,Premium,H,VS2,62.7,59.0,4.27,4.22,2.66,608
20292,0.25,Good,E,VVS2,58.0,65.0,4.13,4.18,2.41,476
11033,0.9,Premium,J,VS2,59.8,62.0,6.24,6.21,3.72,2863
24663,0.23,Premium,E,VVS1,61.1,60.0,4.01,3.95,2.43,680
1566,0.54,Very Good,H,SI2,62.7,59.0,5.17,5.2,3.25,1099
14088,0.71,Good,F,VS2,57.8,60.0,5.87,5.9,3.4,2777
7119,0.71,Ideal,I,VVS1,61.4,56.0,5.73,5.76,3.53,2606
3149,0.32,Ideal,F,VS2,62.3,56.0,4.37,4.4,2.73,645
26182,0.7,Very Good,D,SI1,61.8,55.0,5.73,5.76,3.55,2726
11172,0.4,Premium,D,SI1,59.9,60.0,4.75,4.77,2.85,772
25903,0.3,Premium,H,VS2,61.1,61.0,4.32,4.29,2.63,608
4445,0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,2670
23770,0.35,Premium,E,VS2,59.5,58.0,4.62,4.59,2.74,984
18602,0.44,Premium,H,VVS1,60.1,58.0,4.96,4.92,2.97,1196
5163,1.13,Premium,F,SI1,60.6,60.0,6.76,6.67,4.07,5581
14149,0.46,Good,E,SI1,62.7,58.0,4.87,4.92,3.07,967
16846,0.79,Very Good,H,SI1,63.4,57.0,5.86,5.9,3.73,2649
13070,0.7,Good,E,VS2,64.1,59.0,5.64,5.59,3.6,2777
16694,0.84,Premium,H,SI2,61.3,58.0,6.1,6.04,3.72,2628
10733,1.12,Very Good,F,VS2,62.0,58.0,6.63,6.69,4.13,6925
6197,0.55,Premium,F,SI1,60.2,58.0,5.31,5.35,3.21,1410
6616,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,6580
24837,0.53,Good,E,SI2,57.9,58.0,5.34,5.39,3.11,1140
10614,0.9,Very Good,H,VS1,62.1,57.0,6.17,6.23,3.85,4455
7718,0.33,Very Good,G,VVS2,63.0,57.0,4.38,4.42,2.77,752
13900,1.71,Ideal,E,SI2,61.9,57.0,7.69,7.65,4.75,11816
3842,0.32,Ideal,D,VVS2,61.6,55.0,4.41,4.45,2.73,1107
20693,0.26,Very Good,F,VVS1,62.0,55.0,4.08,4.13,2.54,657
8720,0.57,Very Good,E,VS2,60.7,58.0,5.37,5.33,3.25,1732
5309,1.03,Ideal,G,SI2,61.8,55.0,6.5,6.52,4.02,4873
14922,0.71,Very Good,I,SI1,60.4,63.0,5.8,5.73,3.48,2028
24433,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2184
12096,0.41,Ideal,D,VVS1,,56.0,4.77,4.74,2.98,1413
10483,0.7,Premium,F,SI2,59.8,56.0,5.78,5.73,3.44,2184
373,0.81,Premium,H,SI2,60.0,59.0,6.03,5.97,3.62,2344
4667,1.67,Ideal,I,VS1,61.2,57.0,7.69,7.66,4.7,10802
4637,0.35,Premium,H,VVS2,62.7,58.0,4.5,4.46,2.81,906
10012,0.71,Ideal,D,SI1,62.5,55.0,5.69,5.74,3.57,2719
17591,0.36,Premium,D,VS2,61.0,59.0,4.57,4.61,2.8,852
2551,0.32,Ideal,G,VS1,61.3,55.0,4.42,4.46,2.72,645
23760,1.16,Ideal,I,SI1,,60.0,6.76,6.71,4.14,4742
7915,0.62,Ideal,G,VVS2,62.6,57.0,5.42,5.47,3.41,2507
6636,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2898
22174,0.33,Ideal,G,IF,61.9,56.0,4.43,4.47,2.75,925
12683,0.3,Premium,G,VS1,61.8,59.0,4.34,4.37,2.69,605
23143,0.7,Premium,E,VS1,62.6,59.0,5.69,5.66,3.55,2837
26224,1.51,Premium,E,SI1,59.6,61.0,7.53,7.43,4.46,12236
12859,0.4,Very Good,E,VS1,62.7,55.0,4.69,4.72,2.95,1250
16873,3.01,Good,I,SI2,63.9,60.0,9.06,9.01,5.77,18242
9585,0.32,Premium,H,IF,61.8,58.0,4.39,4.35,2.7,979
15515,1.06,Ideal,I,VS1,61.8,56.0,6.5,6.57,4.05,6060
919,0.32,Very Good,G,VVS2,62.0,55.0,4.39,4.42,2.73,730
24795,1.22,Premium,G,SI2,61.9,58.0,6.88,6.79,4.23,5739
11599,0.5,Premium,G,VVS2,59.6,60.0,5.15,5.18,3.08,1838
20574,0.23,Very Good,E,VVS1,60.0,59.0,3.97,4.03,2.4,530
7053,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22,6505
1148,1.01,Ideal,I,SI1,62.3,59.0,6.41,6.37,3.98,4518
19078,0.71,Very Good,J,VS2,62.8,61.0,5.63,5.71,3.56,1821
10612,1.0,Ideal,G,VS1,62.9,57.0,6.36,6.32,3.99,6290
11016,0.56,Very Good,D,VS1,60.8,60.0,5.32,5.34,3.24,2188
16189,0.3,Ideal,E,VS1,60.8,57.0,4.33,4.36,2.64,710
7105,0.99,Very Good,F,SI1,62.5,58.0,6.36,6.38,3.98,5112
12739,1.06,Ideal,H,VVS2,61.8,60.0,6.52,6.49,4.02,6698
19813,1.14,Very Good,I,SI1,63.5,56.0,6.62,6.58,4.19,4788
13268,0.35,Premium,I,VS2,,58.0,4.55,4.57,2.79,491
9704,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,808
4144,1.58,Good,I,VS1,58.6,62.0,7.59,7.66,4.47,9775
4046,0.6,Ideal,F,SI1,62.7,54.0,5.43,5.39,3.39,1654
10200,0.7,Very Good,I,SI2,62.4,58.0,5.64,5.68,3.53,1795
14244,2.06,Premium,I,SI2,61.8,58.0,8.22,8.11,5.05,14803
14229,0.36,Good,H,VS2,63.7,55.0,4.52,4.49,2.87,729
10525,0.3,Very Good,G,VS2,63.5,55.0,4.25,4.22,2.69,675
4360,0.93,Very Good,I,VS1,62.6,59.0,6.17,6.2,3.87,4033
6960,0.31,Ideal,G,VS2,62.1,54.0,4.34,4.36,2.7,511
7387,0.32,Ideal,H,VS1,61.1,56.0,4.46,4.44,2.72,720
22245,0.3,Ideal,G,VVS2,,57.0,4.29,4.26,2.68,878
12504,0.41,Ideal,E,VS1,61.4,57.0,4.79,4.82,2.95,1079
19554,0.7,Very Good,I,VS1,61.9,58.0,5.7,5.73,3.54,2304
5930,1.26,Ideal,J,VS1,62.2,58.0,6.88,6.92,4.29,6332
25337,0.79,Ideal,E,VS2,61.8,56.0,5.91,5.94,3.66,3605
7405,1.03,Good,D,SI2,57.2,59.0,6.66,6.63,3.8,3743
3381,0.53,Very Good,J,SI1,61.5,56.0,5.18,5.21,3.19,1044
23567,0.71,Ideal,E,VS1,62.7,57.0,5.66,5.69,3.56,3238
12682,0.51,Very Good,H,VVS1,63.2,57.0,5.06,5.1,3.21,1744
2892,1.16,Premium,H,SI2,61.8,58.0,6.81,6.75,4.19,4872
